time,returns,Number_of_Submissions,Due Diligence,Fluff,Diamond Hands,News,Discussion,Hedge Fund Tears,Memes,Provocative,YOLO,Charity,Question,Mod Announcement,Art and Media,meaningless,Knowledge,Social Media,open,high,low,close,volume,Time,Month,Quarter
2021-03-16 09:00:00,0.05260969976905305,77,0.06756756756756757,0.08108108108108109,0.2972972972972973,0.027027027027027032,0.1891891891891892,,0.14864864864864866,0.06756756756756757,0.027027027027027032,,0.0945945945945946,,,,,,222.11,229.3,221.11,227.89,57254,2021-03-16 09:00:00,3,1
2021-03-16 10:00:00,-0.007854666725174429,71,0.04225352112676056,0.08450704225352113,0.23943661971830985,0.04225352112676056,0.2676056338028169,0.014084507042253518,0.15492957746478872,0.07042253521126761,0.04225352112676056,,0.028169014084507043,,0.014084507042253518,,,,228.4,229.0,225.8,226.1,17067,2021-03-16 10:00:00,3,1
2021-03-16 11:00:00,-0.06678460858027424,137,0.043795620437956206,0.072992700729927,0.24817518248175185,0.0291970802919708,0.21897810218978106,0.08759124087591241,0.10948905109489053,0.08759124087591241,,,0.08029197080291971,,0.021897810218978103,,,,225.01,225.01,208.71,211.0,75409,2021-03-16 11:00:00,3,1
2021-03-16 12:00:00,-0.0656872037914693,212,0.0430622009569378,0.07655502392344497,0.3014354066985646,0.057416267942583726,0.1722488038277512,0.0430622009569378,0.11961722488038275,0.0861244019138756,0.05263157894736842,,0.0430622009569378,,0.004784688995215311,,,,212.12,213.5,194.8,197.14,506742,2021-03-16 12:00:00,3,1
2021-03-16 13:00:00,-0.0007101552196407956,372,0.03260869565217391,0.09239130434782608,0.296195652173913,0.008152173913043478,0.16032608695652173,0.08423913043478261,0.14945652173913046,0.10054347826086957,0.01358695652173913,,0.05706521739130435,,0.005434782608695652,,,,208.0,213.73,186.91,197.0,833235,2021-03-16 13:00:00,3,1
2021-03-16 14:00:00,-0.03583756345177669,444,0.045146726862302484,0.1038374717832957,0.3250564334085779,0.024830699774266364,0.13318284424379231,0.06320541760722348,0.09029345372460497,0.1489841986455982,0.024830699774266364,,0.038374717832957116,,0.002257336343115124,,,,197.0,213.91,175.52,189.94,6613372,2021-03-16 14:00:00,3,1
2021-03-16 15:00:00,0.019933136780035717,518,0.029239766081871343,0.09551656920077972,0.33723196881091616,0.03508771929824561,0.11306042884990253,0.07212475633528265,0.08966861598440545,0.11695906432748535,0.06042884990253411,,0.048732943469785565,,0.0019493177387914235,,,,190.25,195.68,172.35,193.7261,7341266,2021-03-16 15:00:00,3,1
2021-03-16 16:00:00,0.006524159625368009,353,0.03142857142857143,0.09714285714285714,0.25142857142857145,0.04,0.12571428571428572,0.054285714285714284,0.12,0.15142857142857144,0.03142857142857143,,0.06857142857142857,,0.028571428571428567,,,,193.545,211.58,191.53,194.99,6021692,2021-03-16 16:00:00,3,1
2021-03-16 17:00:00,0.051028257859377264,285,0.04270462633451957,0.11743772241992882,0.25622775800711745,0.03202846975088968,0.1601423487544484,0.046263345195729534,0.12455516014234876,0.1209964412811388,0.028469750889679717,,0.05338078291814947,,0.017793594306049824,,,,194.9297,204.95,191.3201,204.94,2734654,2021-03-16 17:00:00,3,1
2021-03-16 18:00:00,0.045232751049087534,289,0.03546099290780142,0.0673758865248227,0.2553191489361702,0.07092198581560284,0.12056737588652484,0.10283687943262412,0.1099290780141844,0.13829787234042554,0.024822695035461,,0.06382978723404255,,0.010638297872340424,,,,204.94,220.05,200.0,214.21,4916307,2021-03-16 18:00:00,3,1
2021-03-16 19:00:00,-0.03924326595397043,262,0.04247104247104247,0.06177606177606178,0.2586872586872587,0.057915057915057924,0.11583011583011585,0.10810810810810813,0.1274131274131274,0.14671814671814673,0.019305019305019305,,0.04633204633204633,,0.015444015444015444,,,,214.1201,220.7,204.0,205.8037,3693443,2021-03-16 19:00:00,3,1
2021-03-16 20:00:00,0.008824914226517766,224,0.040909090909090916,0.08181818181818183,0.21818181818181812,0.08181818181818183,0.17272727272727273,0.07272727272727272,0.11363636363636365,0.12272727272727273,0.00909090909090909,,0.05,,0.03636363636363636,,,,205.9999,215.4999,203.44,207.6199,2283850,2021-03-16 20:00:00,3,1
2021-03-16 21:00:00,-0.003949043420211629,203,0.05025125628140704,0.10050251256281408,0.2211055276381909,0.04522613065326633,0.1658291457286432,0.06030150753768844,0.15577889447236182,0.10552763819095476,0.010050251256281407,,0.06030150753768844,,0.02512562814070352,,,,206.67,209.44,201.89,206.8,201883,2021-03-16 21:00:00,3,1
2021-03-16 22:00:00,-0.0062862669245647975,169,0.05952380952380953,0.1130952380952381,0.17857142857142858,0.05952380952380953,0.15476190476190474,0.047619047619047616,0.1845238095238096,0.08333333333333333,0.023809523809523808,,0.06547619047619048,,0.029761904761904764,,,,206.99,206.99,204.08,205.5,38445,2021-03-16 22:00:00,3,1
2021-03-16 23:00:00,-0.002433090024330897,158,0.0759493670886076,0.13291139240506328,0.2151898734177216,0.05063291139240506,0.16455696202531644,0.06962025316455696,0.10759493670886076,0.10759493670886076,0.012658227848101266,,0.0569620253164557,,0.006329113924050633,,,,205.2,206.0,204.11,205.0,19559,2021-03-16 23:00:00,3,1
2021-03-17 00:00:00,-0.01951219512195124,152,0.10526315789473684,0.1118421052631579,0.20394736842105265,0.02631578947368421,0.15789473684210525,0.01973684210526316,0.1513157894736842,0.06578947368421052,0.006578947368421052,,0.10526315789473684,,0.046052631578947366,,,,205.06,205.65,201.0,201.0,51775,2021-03-17 00:00:00,3,1
2021-03-17 09:00:00,0.00995024875621886,66,0.1111111111111111,0.07936507936507936,0.19047619047619047,,0.12698412698412698,0.1111111111111111,0.14285714285714285,0.12698412698412698,0.047619047619047616,,0.06349206349206349,,,,,,203.75,203.75,197.03,203.0,6197,2021-03-17 09:00:00,3,1
2021-03-17 10:00:00,-0.01911330049261084,89,0.02247191011235955,0.0898876404494382,0.25842696629213485,0.0449438202247191,0.14606741573033707,0.06741573033707865,0.11235955056179776,0.05617977528089888,0.05617977528089888,,0.11235955056179776,,0.033707865168539325,,,,201.11,203.29,196.48,199.12,8533,2021-03-17 10:00:00,3,1
2021-03-17 11:00:00,0.0144636400160707,82,0.024390243902439025,0.0975609756097561,0.2073170731707317,0.06097560975609756,0.14634146341463414,0.04878048780487805,0.13414634146341464,0.04878048780487805,,,0.1951219512195122,,0.036585365853658534,,,,199.21,202.0,198.75,202.0,4264,2021-03-17 11:00:00,3,1
2021-03-17 12:00:00,0.01742574257425744,101,0.04,0.11,0.17,0.09,0.15,0.05,0.16,0.12,0.03,,0.06,,0.02,,,,200.25,208.85,199.0,205.52,59737,2021-03-17 12:00:00,3,1
2021-03-17 13:00:00,0.05449591280653943,195,0.031088082901554407,0.1243523316062176,0.2435233160621761,0.04145077720207254,0.1243523316062176,0.062176165803108814,0.14507772020725387,0.11917098445595856,0.02590673575129533,,0.056994818652849735,,0.02590673575129533,,,,199.0,217.95,199.0,216.72,288336,2021-03-17 13:00:00,3,1
2021-03-17 14:00:00,0.027362495385751195,249,0.04132231404958678,0.1487603305785124,0.24380165289256198,0.08677685950413222,0.09090909090909093,0.05785123966942149,0.11983471074380166,0.08677685950413222,0.016528925619834708,,0.07024793388429752,,0.0371900826446281,,,,216.3,231.47,213.0,222.65,4113321,2021-03-17 14:00:00,3,1
2021-03-17 15:00:00,-0.01992544352122161,235,0.030701754385964918,0.10526315789473684,0.18859649122807012,0.08771929824561403,0.17543859649122806,0.04824561403508772,0.12719298245614036,0.12280701754385966,0.03508771929824561,,0.06140350877192983,,0.017543859649122806,,,,223.0,224.89,210.52,218.2136,3517889,2021-03-17 15:00:00,3,1
2021-03-17 16:00:00,0.002022788680448917,275,0.03296703296703297,0.06593406593406594,0.21245421245421245,0.07692307692307693,0.16483516483516486,0.04395604395604396,0.11721611721611724,0.20512820512820512,0.014652014652014654,,0.054945054945054944,,0.01098901098901099,,,,218.02,221.6573,213.2001,218.655,1556463,2021-03-17 16:00:00,3,1
2021-03-17 17:00:00,0.005536575884384165,271,0.041198501872659166,0.09363295880149812,0.1647940074906367,0.07116104868913857,0.1760299625468165,0.07116104868913857,0.11235955056179776,0.15355805243445692,0.02621722846441948,,0.08239700374531835,,0.00749063670411985,,,,218.5001,225.5871,217.12,219.8656,1553076,2021-03-17 17:00:00,3,1
2021-03-17 18:00:00,2.0012225650622995e-05,92,0.03333333333333333,0.16666666666666666,0.14444444444444446,0.08888888888888889,0.18888888888888888,0.06666666666666668,0.1,0.12222222222222222,0.022222222222222227,,0.05555555555555555,,0.011111111111111113,,,,219.2001,221.3,216.51,219.87,845340,2021-03-17 18:00:00,3,1
2021-03-29 09:00:00,0.041512605042016704,85,0.047619047619047616,0.11904761904761905,0.17857142857142858,0.14285714285714285,0.16666666666666666,0.08333333333333333,0.09523809523809523,0.05952380952380953,0.011904761904761904,,0.07142857142857142,,0.023809523809523808,,,,180.8,187.48,173.0,185.91,36912,2021-03-29 09:00:00,3,1
2021-03-29 10:00:00,-0.021031681996665053,87,0.035294117647058816,0.12941176470588234,0.21176470588235294,0.047058823529411764,0.12941176470588234,0.08235294117647059,0.18823529411764706,0.08235294117647059,,,0.08235294117647059,,0.011764705882352941,,,,185.37,185.37,179.0,182.0,13934,2021-03-29 10:00:00,3,1
2021-03-29 11:00:00,0.002637362637362584,100,0.020202020202020204,0.04040404040404042,0.2222222222222222,0.13131313131313133,0.2323232323232323,0.060606060606060615,0.1111111111111111,0.060606060606060615,0.010101010101010102,,0.08080808080808081,,0.030303030303030307,,,,179.5,182.74,179.1,182.48,4565,2021-03-29 11:00:00,3,1
2021-03-29 12:00:00,-0.003781236299868485,88,0.06818181818181818,0.05681818181818181,0.18181818181818185,0.09090909090909093,0.14772727272727273,0.07954545454545454,0.1590909090909091,0.13636363636363635,,,0.05681818181818181,,0.022727272727272728,,,,182.25,184.95,181.57,181.79,39261,2021-03-29 12:00:00,3,1
2021-03-29 13:00:00,-0.015897464106936487,96,0.0625,0.03125,0.15625,0.09375,0.15625,0.0625,0.11458333333333333,0.09375,0.010416666666666666,,0.16666666666666666,,0.052083333333333336,,,,184.0,184.97,177.01,178.9,75223,2021-03-29 13:00:00,3,1
2021-03-29 14:00:00,0.07054220234768027,147,0.02054794520547945,0.13013698630136986,0.1643835616438356,0.1232876712328767,0.11643835616438356,0.07534246575342465,0.10273972602739724,0.0958904109589041,0.0136986301369863,,0.11643835616438356,,0.0410958904109589,,,,177.8,193.92,173.51,191.52,2381166,2021-03-29 14:00:00,3,1
2021-03-29 15:00:00,-0.046521512113617436,156,0.03896103896103896,0.11688311688311688,0.15584415584415584,0.0974025974025974,0.2207792207792208,0.03896103896103896,0.12337662337662338,0.0974025974025974,0.01948051948051948,,0.07792207792207792,,0.012987012987012988,,,,191.51,193.67,178.0,182.6102,2435814,2021-03-29 15:00:00,3,1
2021-03-29 16:00:00,-0.01237718374986718,152,0.03289473684210526,0.11842105263157895,0.13815789473684212,0.09210526315789473,0.11842105263157895,0.03947368421052632,0.16447368421052633,0.18421052631578946,0.006578947368421052,,0.0986842105263158,,0.006578947368421052,,,,182.6101,183.7,175.0101,180.35,1308935,2021-03-29 16:00:00,3,1
2021-03-29 17:00:00,0.015248683116163118,163,0.025,0.05,0.16875,0.06875,0.2,0.05625,0.13125,0.10625,0.025,,0.14375,,0.025,,,,180.47,184.5999,177.56,183.1001,703355,2021-03-29 17:00:00,3,1
2021-03-29 18:00:00,-0.01627525053235901,180,0.0223463687150838,0.1005586592178771,0.15083798882681565,0.08379888268156424,0.223463687150838,0.0782122905027933,0.1340782122905028,0.0782122905027933,0.0111731843575419,,0.1005586592178771,,0.01675977653631285,,,,183.25,183.7,179.0,180.1201,544599,2021-03-29 18:00:00,3,1
2021-03-29 19:00:00,-0.012103590881861637,181,0.03954802259887006,0.0903954802259887,0.1751412429378531,0.07909604519774012,0.2485875706214689,0.05649717514124294,0.11299435028248588,0.1016949152542373,0.022598870056497168,,0.04519774011299435,,0.02824858757062147,,,,180.32,180.7399,176.52,177.94,662039,2021-03-29 19:00:00,3,1
2021-03-29 20:00:00,0.0176463976621335,145,0.04895104895104895,0.08391608391608392,0.16783216783216784,0.06293706293706294,0.23776223776223776,0.02797202797202797,0.15384615384615385,0.1048951048951049,0.013986013986013986,,0.06293706293706294,0.006993006993006993,0.02797202797202797,,,,178.0913,184.2,177.86,181.08,1682595,2021-03-29 20:00:00,3,1
2021-03-29 21:00:00,0.0012701568367572411,180,0.027932960893854747,0.09497206703910614,0.16759776536312848,0.0670391061452514,0.26256983240223464,0.0111731843575419,0.12849162011173185,0.1005586592178771,0.0111731843575419,,0.11731843575418995,,0.0111731843575419,,,,181.47,183.0,180.11,181.31,65144,2021-03-29 21:00:00,3,1
2021-03-29 22:00:00,-0.001709778831834985,180,0.0335195530726257,0.07262569832402235,0.1843575418994413,0.07262569832402235,0.2458100558659217,0.027932960893854747,0.11731843575418995,0.1005586592178771,0.00558659217877095,,0.11731843575418995,,0.0223463687150838,,,,182.08,182.08,181.0,181.0,11726,2021-03-29 22:00:00,3,1
2021-03-29 23:00:00,0.003314917127071881,129,0.046875,0.1171875,0.171875,0.0546875,0.21875,0.0078125,0.109375,0.1484375,0.015625,,0.0859375,,0.0234375,,,,181.3,181.6,181.3,181.6,6356,2021-03-29 23:00:00,3,1
2021-03-30 00:00:00,0.013105176211453795,132,0.03787878787878788,0.06818181818181818,0.2196969696969697,0.030303030303030307,0.2727272727272727,0.05303030303030303,0.07575757575757576,0.11363636363636365,0.007575757575757577,,0.09848484848484848,,0.022727272727272728,,,,181.4101,184.0,181.41,183.9799,21486,2021-03-30 00:00:00,3,1
2021-03-30 09:00:00,-0.0011952392625498296,68,0.01492537313432836,0.1044776119402985,0.19402985074626866,0.04477611940298507,0.20895522388059695,0.02985074626865672,0.1791044776119403,0.1044776119402985,0.01492537313432836,,0.07462686567164177,,0.02985074626865672,,,,183.0,186.5,182.06,183.76,8719,2021-03-30 09:00:00,3,1
2021-03-30 10:00:00,-0.0041358293426208,76,0.03947368421052632,0.09210526315789473,0.27631578947368424,0.09210526315789473,0.14473684210526316,0.03947368421052632,0.05263157894736842,0.13157894736842105,,,0.06578947368421052,,0.06578947368421052,,,,183.15,183.15,183.0,183.0,561,2021-03-30 10:00:00,3,1
2021-03-30 11:00:00,0.024098360655737668,76,,0.09210526315789473,0.25,0.013157894736842105,0.13157894736842105,0.10526315789473684,0.11842105263157895,0.13157894736842105,0.02631578947368421,,0.11842105263157895,,0.013157894736842105,,,,182.85,192.9,182.85,187.41,52039,2021-03-30 11:00:00,3,1
2021-03-30 12:00:00,0.0031481777920068232,105,0.0380952380952381,0.0380952380952381,0.2,0.2380952380952381,0.1238095238095238,0.047619047619047616,0.14285714285714285,0.057142857142857134,0.01904761904761905,,0.06666666666666668,,0.028571428571428567,,,,186.0,189.78,184.0,188.0,71566,2021-03-30 12:00:00,3,1
2021-03-30 13:00:00,-0.010319148936170251,147,0.05517241379310345,0.0896551724137931,0.19310344827586207,0.23448275862068965,0.1793103448275862,0.04827586206896552,0.1310344827586207,0.027586206896551724,,,0.03448275862068965,,0.006896551724137931,,,,186.0436,190.0,184.0,186.06,140180,2021-03-30 13:00:00,3,1
2021-03-30 14:00:00,0.00505213372030533,174,0.05263157894736842,0.09941520467836257,0.2222222222222222,0.1111111111111111,0.14619883040935672,0.06432748538011697,0.1111111111111111,0.1111111111111111,0.005847953216374269,,0.07017543859649122,,0.005847953216374269,,,,186.0,202.25,184.0,187.0,4632875,2021-03-30 14:00:00,3,1
2021-03-30 15:00:00,0.00012513368983957382,184,0.027472527472527472,0.1043956043956044,0.16483516483516486,0.1043956043956044,0.13186813186813187,0.07692307692307693,0.15934065934065933,0.1153846153846154,0.005494505494505495,,0.0934065934065934,,0.016483516483516484,,,,187.3433,190.13,182.0,187.0234,2118446,2021-03-30 15:00:00,3,1
2021-03-30 16:00:00,0.010943015686807113,200,0.015,0.085,0.255,0.06,0.16,0.055,0.12,0.11,0.02,,0.11,,0.01,,,,186.97,192.68,184.8547,189.07,1266442,2021-03-30 16:00:00,3,1
2021-03-30 17:00:00,0.00412545618025062,189,0.0374331550802139,0.0748663101604278,0.17647058823529413,0.09090909090909093,0.22994652406417115,0.0374331550802139,0.1176470588235294,0.11229946524064173,0.0053475935828877,,0.0962566844919786,,0.0213903743315508,,,,189.35,191.71,186.8,189.85,919157,2021-03-30 17:00:00,3,1
2021-03-30 18:00:00,0.015301553858309225,187,0.053763440860215055,0.13978494623655913,0.1720430107526882,0.03763440860215054,0.1774193548387097,0.06989247311827956,0.11827956989247312,0.0913978494623656,0.021505376344086027,,0.08602150537634409,,0.03225806451612903,,,,190.0,196.46,189.77,192.755,1611121,2021-03-30 18:00:00,3,1
2021-03-30 19:00:00,0.03006458976420845,179,0.033707865168539325,0.12359550561797752,0.20786516853932585,0.03932584269662921,0.21348314606741567,0.02808988764044944,0.09550561797752807,0.10674157303370786,0.011235955056179777,,0.12359550561797752,,0.016853932584269662,,,,192.75,204.3,192.35,198.5501,3580804,2021-03-30 19:00:00,3,1
2021-03-30 20:00:00,-0.022916634139191986,250,0.02,0.132,0.196,0.036000000000000004,0.168,0.076,0.116,0.14,0.016,,0.084,,0.016,,,,198.7,200.0,192.0,194.0,2394305,2021-03-30 20:00:00,3,1
2021-03-30 21:00:00,0.001185567010309141,188,0.026737967914438502,0.0374331550802139,0.17647058823529413,0.10160427807486633,0.1925133689839572,0.026737967914438502,0.12834224598930485,0.06951871657754011,0.032085561497326213,,0.18181818181818185,,0.026737967914438502,,,,194.29,194.7799,191.0,194.23,155210,2021-03-30 21:00:00,3,1
2021-03-30 22:00:00,0.013746589095402495,162,0.012345679012345678,0.09876543209876544,0.17901234567901236,0.0925925925925926,0.2222222222222222,0.043209876543209874,0.12962962962962962,0.08641975308641975,0.006172839506172839,,0.0925925925925926,,0.037037037037037035,,,,194.29,197.79,194.29,196.9,58769,2021-03-30 22:00:00,3,1
2021-03-30 23:00:00,-0.006551549009649493,165,0.030303030303030307,0.11515151515151514,0.14545454545454545,0.07878787878787878,0.22424242424242424,0.030303030303030307,0.07878787878787878,0.08484848484848485,0.006060606060606061,,0.18181818181818185,,0.02424242424242424,,,,196.34,196.34,195.0,195.61,13405,2021-03-30 23:00:00,3,1
2021-03-31 00:00:00,0.0004600991769334595,156,0.0641025641025641,0.1282051282051282,0.17307692307692307,0.0576923076923077,0.2435897435897436,0.05128205128205128,0.08333333333333333,0.08333333333333333,0.00641025641025641,,0.09615384615384616,,0.01282051282051282,,,,195.5,195.94,195.0,195.7,19592,2021-03-31 00:00:00,3,1
2021-03-31 09:00:00,0.004190086867654763,72,0.014492753623188406,0.05797101449275361,0.11594202898550725,0.07246376811594203,0.2318840579710145,0.028985507246376805,0.14492753623188406,0.10144927536231883,,,0.18840579710144928,,0.043478260869565216,,,,196.66,198.0,195.0,196.52,11001,2021-03-31 09:00:00,3,1
2021-03-31 10:00:00,0.0015774475880316885,59,0.06896551724137931,0.05172413793103448,0.2241379310344828,0.03448275862068965,0.206896551724138,0.06896551724137931,0.05172413793103448,0.10344827586206896,0.017241379310344827,,0.15517241379310345,,0.017241379310344827,,,,196.83,196.83,196.83,196.83,113,2021-03-31 10:00:00,3,1
2021-03-31 11:00:00,0.006960321089264809,87,0.06896551724137931,0.04597701149425287,0.13793103448275862,0.08045977011494253,0.3103448275862069,0.02298850574712644,0.08045977011494253,0.05747126436781608,0.03448275862068965,,0.1264367816091954,0.011494252873563218,0.02298850574712644,,,,197.8,198.3,197.4,198.2,6064,2021-03-31 11:00:00,3,1
2021-03-31 12:00:00,0.0014631685166499595,99,0.040816326530612235,0.061224489795918366,0.16326530612244894,0.1326530612244898,0.17346938775510204,0.020408163265306117,0.12244897959183673,0.09183673469387756,,,0.17346938775510204,,0.020408163265306117,,,,198.32,199.0,197.7,198.49,27300,2021-03-31 12:00:00,3,1
2021-03-31 13:00:00,-0.002468638218550145,98,0.061224489795918366,0.1326530612244898,0.16326530612244894,0.051020408163265314,0.2346938775510204,0.020408163265306117,0.1326530612244898,0.09183673469387756,,,0.1020408163265306,,0.010204081632653059,,,,198.0,199.4,197.7,198.0,75285,2021-03-31 13:00:00,3,1
2021-03-31 14:00:00,-0.021212121212121127,127,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.047619047619047616,0.24603174603174602,0.047619047619047616,0.14285714285714285,0.11904761904761905,0.023809523809523808,,0.09523809523809523,,0.031746031746031744,,,,198.0,199.46,190.81,193.8,1831989,2021-03-31 14:00:00,3,1
2021-03-31 15:00:00,0.011816305469556143,159,0.0569620253164557,0.0949367088607595,0.14556962025316456,0.04430379746835443,0.1962025316455696,0.0569620253164557,0.10759493670886076,0.06329113924050632,0.012658227848101266,,0.17721518987341772,,0.04430379746835443,,,,193.8,196.52,187.1102,196.09,1875923,2021-03-31 15:00:00,3,1
2021-03-31 16:00:00,-0.0039777653118465706,196,0.030612244897959183,0.1173469387755102,0.1989795918367347,0.040816326530612235,0.22448979591836726,0.03571428571428571,0.1326530612244898,0.1326530612244898,0.005102040816326529,,0.061224489795918366,,0.020408163265306117,,,,196.0,197.29,192.5,195.31,1195197,2021-03-31 16:00:00,3,1
2021-03-31 17:00:00,-0.015769801853463772,183,0.09392265193370164,0.14917127071823205,0.11049723756906077,0.055248618784530384,0.17679558011049726,0.03314917127071823,0.14917127071823205,0.08287292817679558,0.011049723756906077,,0.10497237569060773,,0.03314917127071823,,,,195.5911,195.5911,191.46,192.23,601239,2021-03-31 17:00:00,3,1
2021-03-31 18:00:00,0.012537064974249557,166,0.060240963855421686,0.13253012048192772,0.1987951807228916,0.024096385542168683,0.1927710843373494,0.04216867469879519,0.1144578313253012,0.0963855421686747,0.012048192771084338,,0.1144578313253012,,0.012048192771084338,,,,192.15,197.06,192.072,194.64,766160,2021-03-31 18:00:00,3,1
2021-03-31 19:00:00,-0.011713933415536282,165,0.018404907975460124,0.13496932515337426,0.15337423312883436,0.05521472392638037,0.1411042944785276,0.04294478527607362,0.13496932515337426,0.12269938650306747,0.030674846625766868,,0.1165644171779141,,0.04907975460122701,,,,194.5738,195.9877,191.55,192.36,707755,2021-03-31 19:00:00,3,1
2021-03-31 20:00:00,-0.012216677063838777,184,0.04918032786885247,0.11475409836065575,0.17486338797814208,0.08196721311475409,0.17486338797814208,0.032786885245901634,0.11475409836065575,0.09289617486338796,0.01092896174863388,,0.11475409836065575,,0.03825136612021858,,,,192.49,193.7999,189.65,190.01,1079721,2021-03-31 20:00:00,3,1
2021-03-31 21:00:00,0.0009999473711910234,185,0.010810810810810813,0.12432432432432433,0.1837837837837838,0.07567567567567568,0.16216216216216214,0.08648648648648649,0.11351351351351352,0.08648648648648649,0.021621621621621626,,0.10270270270270272,,0.032432432432432434,,,,190.29,192.0,189.12,190.2,57959,2021-03-31 21:00:00,3,1
2021-03-31 22:00:00,0.002576235541535299,168,0.03614457831325301,0.1686746987951807,0.1686746987951807,0.030120481927710843,0.14457831325301204,0.024096385542168683,0.1566265060240964,0.10843373493975904,0.018072289156626502,,0.12650602409638553,,0.018072289156626502,,,,190.25,190.7,189.9,190.69,7443,2021-03-31 22:00:00,3,1
2021-03-31 23:00:00,0.0009963815616969018,159,0.05732484076433121,0.1592356687898089,0.14012738853503184,0.06369426751592358,0.1337579617834395,0.044585987261146494,0.1464968152866242,0.07006369426751592,0.01910828025477707,,0.1337579617834395,,0.03184713375796178,,,,190.61,191.0,190.34,190.88,6088,2021-03-31 23:00:00,3,1
2021-04-01 00:00:00,-0.002252724224643843,130,0.06201550387596898,0.12403100775193796,0.13178294573643412,0.05426356589147287,0.2325581395348837,0.007751937984496123,0.09302325581395347,0.14728682170542634,0.015503875968992246,,0.08527131782945736,,0.04651162790697674,,,,190.84,190.85,190.45,190.45,13577,2021-04-01 00:00:00,4,2
2021-04-01 09:00:00,0.023890784982935287,86,0.024096385542168683,0.08433734939759037,0.2530120481927711,0.024096385542168683,0.21686746987951808,0.04819277108433735,0.08433734939759037,0.08433734939759037,0.024096385542168683,,0.14457831325301204,,0.012048192771084338,,,,193.7,198.67,193.1,195.0,23226,2021-04-01 09:00:00,4,2
2021-04-01 10:00:00,-0.0015384615384615994,76,0.06578947368421052,0.10526315789473684,0.25,0.03947368421052632,0.10526315789473684,0.06578947368421052,0.07894736842105263,0.10526315789473684,0.02631578947368421,,0.10526315789473684,,0.05263157894736842,,,,195.5,195.6,194.0,194.7,4775,2021-04-01 10:00:00,4,2
2021-04-01 11:00:00,0.0009758602978942043,88,0.045454545454545456,0.09090909090909093,0.1590909090909091,0.125,0.13636363636363635,0.05681818181818181,0.09090909090909093,0.07954545454545454,,,0.17045454545454544,,0.045454545454545456,,,,195.23,195.37,194.54,194.89,4488,2021-04-01 11:00:00,4,2
2021-04-01 12:00:00,-0.0071322284365539215,79,0.013157894736842105,0.09210526315789473,0.18421052631578946,0.05263157894736842,0.1973684210526316,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.013157894736842105,,0.09210526315789473,,0.06578947368421052,,,,194.9,195.27,193.5,193.5,18074,2021-04-01 12:00:00,4,2
2021-04-01 13:00:00,-0.001033591731266048,118,0.0423728813559322,0.09322033898305083,0.17796610169491525,0.07627118644067797,0.2033898305084746,0.059322033898305086,0.17796610169491525,0.059322033898305086,0.00847457627118644,,0.07627118644067797,,0.025423728813559324,,,,195.0,195.0,193.0,193.3,38066,2021-04-01 13:00:00,4,2
2021-04-01 14:00:00,-0.03259130884635286,136,0.014814814814814815,0.1259259259259259,0.1851851851851852,0.06666666666666668,0.14814814814814814,0.07407407407407407,0.1851851851851852,0.06666666666666668,0.014814814814814815,,0.08148148148148149,,0.037037037037037035,,,,193.3,193.87,183.6,187.0001,1659151,2021-04-01 14:00:00,4,2
2021-04-01 15:00:00,0.010641170780122607,236,0.05106382978723404,0.10638297872340426,0.2297872340425532,0.08085106382978724,0.11063829787234042,0.02553191489361702,0.11914893617021274,0.1276595744680851,0.00851063829787234,,0.1276595744680851,,0.01276595744680851,,,,187.4472,193.0,186.7,188.99,1327851,2021-04-01 15:00:00,4,2
2021-04-01 16:00:00,-0.008307317847505269,233,0.02586206896551724,0.15517241379310345,0.2112068965517241,0.017241379310344827,0.1336206896551724,0.03448275862068965,0.15517241379310345,0.09913793103448276,0.017241379310344827,,0.11637931034482756,,0.03448275862068965,,,,189.0,190.75,186.07,187.42,808735,2021-04-01 16:00:00,4,2
2021-04-01 17:00:00,-0.00021342439440819041,199,0.02525252525252525,0.101010101010101,0.18686868686868688,0.07575757575757576,0.13636363636363635,0.045454545454545456,0.13131313131313133,0.14646464646464644,0.030303030303030307,,0.08585858585858586,,0.03535353535353535,,,,187.643,190.17,186.31,187.38,570186,2021-04-01 17:00:00,4,2
2021-04-01 18:00:00,0.028208453410182518,238,0.01276595744680851,0.11063829787234042,0.1829787234042553,0.08085106382978724,0.1574468085106383,0.02553191489361702,0.13617021276595745,0.10638297872340426,0.02127659574468085,,0.13617021276595745,,0.029787234042553193,,,,187.38,196.969,186.759,192.6657,2024793,2021-04-01 18:00:00,4,2
2021-04-01 19:00:00,0.0031884243017830105,212,0.05213270142180095,0.14218009478672985,0.17061611374407584,0.04265402843601896,0.15639810426540285,0.02843601895734597,0.13744075829383887,0.10900473933649288,0.014218009478672985,,0.10426540284360188,,0.04265402843601896,,,,192.63,196.34,190.7,193.28,1629890,2021-04-01 19:00:00,4,2
2021-04-01 20:00:00,-0.01386589403973515,226,0.04954954954954955,0.07207207207207207,0.1891891891891892,0.08558558558558559,0.13963963963963966,0.03153153153153153,0.13513513513513514,0.17117117117117114,0.009009009009009007,,0.0945945945945946,,0.022522522522522518,,,,193.22,193.61,188.02,190.6,1037365,2021-04-01 20:00:00,4,2
